PC1,PC2
-2.429203982279007e-16,-0.042216280474612455
-2.4732926815446164e-16,-0.04270152092938968
-2.412083686830734e-16,-0.042590000268458786
-2.3808722940208647e-16,-0.04280233846990387
-2.4186358716110767e-16,-0.04275814071866199
-2.345410310333343e-16,-0.042447771314909184
-2.4578608621711615e-16,-0.04283079388168028
-2.416268410410777e-16,-0.04252568877461004
-8.419110267657254e-18,0.003700076911449776
-8.32846689647035e-18,0.0033360104564586885
-2.9696846379555448e-18,0.0038584874681230697
1.2652247854322282e-18,0.0040155099663583445
1.7823314409352224e-18,0.003940070708831121
-1.3642190930795063e-18,0.0039231814150710404
-9.636054097178587e-18,0.003956288597079999
5.893572532680171e-20,0.0037219424290600945
3.258384564947453e-18,0.003733545593678682
-1.243969926350623e-17,0.0034179705813517885
-4.924584560324284e-18,0.0037482808468262694
-8.64975556101274e-18,0.0035356636461462564
-2.9250436032306683e-18,0.0036042216065033943
-1.7254647207161062e-18,0.003281550808878447
-8.425604508425978e-18,0.0035188322666436186
6.937566638792811e-18,0.004164243487681364
2.0340121585396593e-17,0.013273732358886074
1.8066695993537702e-17,0.014218178384030276
2.0645863134562654e-17,0.011887348799651365
1.394500249161095e-17,0.012066114902699827
1.0097842835867083e-17,0.014414350026214287
1.8150339167351956e-17,0.01240851756385259
1.620856251677423e-17,0.013067693494753526
1.9546901002667968e-17,0.013732607920379806
1.7231683432009322e-17,0.013601299731546506
1.897447114189087e-17,0.014715427174268185
1.7306012896149856e-17,0.012186147658680611
1.8825531230643682e-17,0.01160456998608803
1.6466722979225818e-17,0.013652245294652603
3.117606031543818e-17,0.010275316491375454
1.857821070442761e-17,0.01568364312466517
2.5566407825293902e-17,0.012356228546952116
1.1513278035020013e-17,-0.0029148247242429684
-4.1427439545970956e-18,-0.006451117900484083
1.0328498494354499e-18,-0.00532060911886556
5.025035613418898e-18,-0.009031110731757507
6.786924303540308e-18,-0.006303234068496227
8.90568551706712e-19,-0.006599892960769029
-1.3904248195210803e-18,-0.007335761745906517
3.4196775237621404e-18,-0.008010584114076524
-1.7307568965555427e-18,-0.006172970074745544
2.0222713071062613e-18,-0.006236349490175421
8.455943174664399e-18,-0.006571813942091064
1.2357868345855126e-18,-0.003188736620045706
8.278784048819552e-18,-0.005556132004630611
8.676946967545203e-18,-0.004738204644579108
3.661638519291473e-18,-0.006832607083277772
5.761165156072004e-18,-0.005230922279590411
1.9311255076028055e-17,-0.00013023568282165206
1.3638527090967328e-17,-0.007132822055930038
6.598848273098654e-18,-0.002005165850630496
1.161618256168192e-17,0.0023315278511353028
1.1513594913539555e-17,-0.0023300160938997077
1.1298155889432359e-17,0.0030569325467989976
9.72193695852311e-18,-0.0005394596661674996
1.1512325244762402e-17,0.0014771938750234735
1.3436056214283155e-17,0.00020043165613856516
1.1787700833943891e-17,-0.0005612026507441504
1.0978584678291547e-17,-0.009272150529781968
1.3315958512623865e-17,-0.00030861125000455664
1.0204844092314056e-17,-0.0005156438725579337
1.3913455550784016e-17,0.0032901670061207043
1.4274810454405503e-17,0.0004389500900497523
1.0158621579084965e-17,0.0018771139236257784
8.287055409526374e-18,-0.029981947810456985
2.3281228182166235e-18,-0.02938689884901324
-2.1665103170082596e-18,-0.03333061673715889
6.3162015416419045e-18,-0.02938196034396368
8.881025610151093e-18,-0.01269241198248161
7.216516270038899e-18,-0.024501842453033343
7.549653976387973e-18,-0.02050943179039475
8.617030715917696e-18,-0.0274470207143023
8.187341903129664e-18,-0.027488631121069022
6.454982745867916e-18,-0.03200405427073413
4.537555775335323e-18,-0.025435505912882673
1.987693730679211e-18,-0.02197358742691366
6.242316623454302e-18,-0.02956717901188996
7.40219517374047e-18,-0.008279270071282912
-7.83966208852743e-19,-0.030315358257357067
1.153570935824115e-17,-0.0336340294613131
1.2537111708895924e-17,-0.007497508825129569
1.4040671903649726e-17,0.011971243303590201
1.0053182511724376e-17,0.013842510619659085
1.6920849673531425e-17,0.016576364496229512
1.5593610103609874e-17,0.008018843092507662
1.3291273808649233e-17,0.008721448977563715
1.0495857106412773e-17,-0.010587471772866647
1.5824357190804842e-17,0.007193022994142537
2.1066319722253735e-17,0.012435122504095331
8.471198340280892e-18,0.00958226196007424
1.3271794273213014e-17,0.010825442113144804
8.527025459881865e-18,0.011996063675421765
1.4997606561248494e-17,0.012430821065160596
1.446229755855901e-17,0.011485980285929839
1.5837860032328548e-17,0.009693347108698347
1.5421828211772262e-17,0.00960851263856842
1.6096921516241565e-17,-0.002558011717254093
1.8960581954565994e-17,-0.0027847396307626136
1.5226333363896502e-17,-0.0022000970996521696
2.1701289248511826e-17,-0.004355817558593906
1.973121442256989e-17,-0.0037761000457150694
1.5229626585799564e-17,-0.0018761528910832387
1.554515773306831e-17,-0.0036657458545844407
2.2518641121352864e-17,-0.00226441041493034
2.3506339989505424e-17,-0.004814342456193947
1.8002107388028688e-17,-0.003381423903854028
1.7996837314511227e-17,-0.0034279741626218538
1.7558695597808393e-17,-0.004065474210844975
2.049097628592815e-17,-0.004457337505136306
2.1257617064151068e-17,-0.0033859225798395704
1.9467018127619622e-17,-0.0036587281385522777
2.3411817135824422e-17,-0.0035972830514776834
2.1079946768280443e-17,0.016838845707573494
1.3210651240918488e-17,0.01885232626514186
1.9628044224112916e-17,0.017213787716555122
1.0358730932602312e-17,0.027464285126602872
1.592066709095064e-17,0.014397766456898532
1.7838612189985135e-17,0.01339246834188515
1.5606229110570025e-17,0.018397893773861317
1.915767209283046e-17,0.016661921008329725
1.638367617921048e-17,0.017163230687190736
1.602309655887798e-17,0.018908931048157194
2.382935474254425e-17,0.01700146851170363
2.5978221592433628e-17,0.017445053254349547
1.8673579251251383e-17,0.01816385005352799
1.7075215011910108e-17,0.019652811382960076
2.1445817738441513e-17,0.011894048652527685
2.3664702301651023e-17,0.01904339456618245
3.1699284897359035e-17,-0.003740923099024181
2.8138096353595584e-17,-0.0037142725767684084
2.9607382551782807e-17,-0.003728624410677463
3.482133896145494e-17,-0.0037543610360616046
3.146686134556785e-17,-0.0037407440850743146
2.4236961031583378e-17,-0.003725989595512997
3.18503190792605e-17,-0.0037476123472979434
2.843857572667656e-17,-0.0037519540504216283
2.869463233742292e-17,-0.0036933386063205936
2.964891474360796e-17,-0.003740308598300351
2.8911575886115404e-17,-0.0037201634814445867
3.013972944727803e-17,-0.0037504283018984096
3.0048157227527876e-17,-0.0037285639532203423
4.0292765911981267e-17,-0.0037675909438491546
2.804625102515339e-17,-0.0036967663763267586
4.1242771038164173e-17,-0.0037564232206076173
1.0283592819637861e-17,-0.005000029833799402
9.320469483554698e-18,-0.006236168988340556
7.249034859650473e-18,-0.005324087384966472
6.490855857733382e-18,-0.007810466195419494
1.4181552371880836e-17,-0.004961520050191934
1.2442408496406724e-17,-0.004587215827933168
9.467312043224499e-18,-0.005018504284261058
1.16415525275673e-17,-0.005182736051784248
1.724095380020773e-17,-0.005047217746229042
7.47199072494387e-18,-0.005881636089042213
7.501495828805648e-19,-0.007964100019855707
9.543790822275092e-18,-0.00597999846643705
1.101662488798444e-17,-0.0048133600866966065
4.893825077121981e-18,-0.005868500414548264
1.1564606092707597e-17,-0.004844974575525984
1.0314793208756493e-17,-0.0042521923113435
2.1782181171586778e-17,-0.0025756433818256604
2.2649733025352786e-17,-0.001904637324340588
1.9944588326439284e-17,-0.00123966932136307
2.0600296531208507e-17,-0.0024632322545314446
2.5690189785858722e-17,-0.002412805891660904
2.4825432575855963e-17,-0.003604124274194898
2.257573922689975e-17,-0.0022173527314877472
2.0863722178106765e-17,-0.002427549569623314
2.0012937294183816e-17,-0.002637210887463987
1.9426179538624672e-17,-0.002597853019984782
1.969172728045412e-17,-0.0018160846380507062
2.252585031911033e-17,-0.002222387131853982
1.7025644940516317e-17,-0.0021172159622878882
1.9209140388017592e-17,-0.0023556860395942134
1.8050294538952858e-17,-0.001670291762276131
2.031904441843169e-17,-0.002914344302096138
2.366921816113096e-17,0.0035619060329569797
2.3197582671512046e-17,-0.00036434304595658743
2.2513200428965277e-17,-0.0007818014004240478
2.6474610226037157e-17,-0.001336826350621084
2.1214664028749476e-17,-0.0003886580460482148
1.9654788034175384e-17,-0.0011408918348440643
2.2691385176267828e-17,-0.002134089128912017
1.9226856734564996e-17,-0.002922658759803392
2.2242517343571288e-17,-0.0009481348473948894
2.3004126210424e-17,-0.0011643139124084948
2.077829709607229e-17,-0.0019379944767295724
2.2423114325875717e-17,-0.0003434101933126158
2.2116480201631105e-17,0.0014862596541636807
2.1217770634771636e-17,0.0007862707113777306
2.423986519551196e-17,0.00030349858704982653
2.256119486739579e-17,0.0007094761766401175
2.7518781355117955e-17,-0.003411034618607277
3.140945023901337e-17,-0.0035146809105691306
2.8604370981260543e-17,-0.0035349578795497256
2.579046738806499e-17,-0.0036871949166434152
2.933283728630678e-17,-0.00351104609674567
2.7051717347666364e-17,-0.0035827828735859463
2.218311933012112e-17,-0.0036685727261480524
2.2647442662649468e-17,-0.003914975980518246
2.52157129635193e-17,-0.00369242961354346
2.738309659838673e-17,-0.003633523092497457
2.8853088621912964e-17,-0.0037130255364915396
2.7204806669081783e-17,-0.003602790805969898
2.7400735041581113e-17,-0.0036261988839332323
2.3278163943266895e-17,-0.003683121223902879
2.6901732219754168e-17,-0.003610256484375211
3.5737454009504046e-17,-0.0035155043403798806
2.1219247002062124e-17,-8.377924772838553e-05
2.0941156766316275e-17,-0.0006761623424756855
3.5597773111367087e-17,-0.004495072244285413
1.7080621264986438e-17,-0.0020874500594521613
2.66635974733666e-17,-0.0004378946843401218
1.9157370305098764e-17,-0.001419844563084337
1.2138211157773575e-17,-0.003087179529492917
1.3202906596792469e-17,-0.004049167950569974
2.3809944072484695e-17,-0.0029348262246904587
5.901383568176884e-18,-0.004211376127999646
2.573735255381703e-17,6.271735062403866e-05
1.8077045455836918e-17,-0.0027048123813415504
2.687616170000139e-17,-0.001881948961833165
2.2731019847624296e-17,-0.0013158335275545937
1.61141369550777e-17,-0.0009023311705350693
1.3892506605880806e-17,-0.002058945409533045
7.797988996326221e-18,-0.014952036532007279
3.825565709216457e-18,-0.022531059005597077
6.124000073998748e-18,-0.024420925439910004
7.103998774889124e-18,-0.0301614209448283
6.367991389771602e-18,-0.026368137312584528
-6.525232731236948e-19,-0.026097172899629293
4.6473028822658795e-18,-0.02381870121821378
6.041843247502854e-18,-0.030365883804982268
1.7892322880437398e-18,-0.021289301175510072
3.8100913762769305e-18,-0.03272476914587441
5.282486627027619e-18,-0.02956151986906024
5.1059103214113745e-18,-0.028274689920602256
5.911550641900924e-18,-0.028041593677334928
5.366134949984586e-18,-0.026644607434479564
4.158773668222474e-18,-0.022962296517886692
7.957855447649433e-18,-0.0175574622269416
1.1861608298767442e-17,0.0014768746754988337
1.492990449450504e-17,0.004698337480601612
1.549766533593913e-17,0.0022207687119886093
2.60043863727634e-18,-0.0005383030914399334
1.8559118713125697e-17,0.004426108250125907
1.5252657658356515e-17,0.004097081493600813
1.4791353404615673e-17,0.002035576174443465
1.482909649715599e-17,0.009814403261211772
1.6480483016017542e-17,0.00249916482168139
9.34658784435454e-18,0.004111724540141647
1.754633463159528e-17,0.0006056067238992798
1.2540213189127897e-17,0.0030442172229168964
1.5592170890521128e-17,0.022245642338342538
1.5005562762240214e-17,0.012276389774017644
8.374342743408957e-18,0.007339612037291778
1.2088988842005112e-17,0.014184175398416796
